OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
131,2016,NonResidential,Other,98115.0,4,NORTHEAST,47.67524,-122.31534,1941,1.0,4,56521,0,56521,Other,Other,49000.0,,,,,,129.6999969,129.8999939,407.3999939,408.0,6357632.0,6367210.0,0.0,False,Compliant,,44.32,0.78
132,2016,NonResidential,Other,98115.0,4,NORTHEAST,47.67559,-122.31769,1929,1.0,2,206934,0,206934,"Other, Parking",Other,119146.0,Parking,0.0,,,,35.70000076,36.79999924,72.59999847,72.90000153,4253577.5,4384625.5,0.0,False,Compliant,,133.58,0.65
136,2016,NonResidential,Hotel,98133.0,5,NORTHWEST,47.73141,-122.3458,2001,1.0,4,51390,0,51390,"Hotel, Parking",Hotel,51390.0,Parking,0.0,,,89.0,70.30000305,70.40000153,130.6999969,130.8999939,3611538.0,3616214.0,0.0,False,Compliant,,127.29,2.48
137,2016,SPS-District K-12,K-12 School,98133.0,5,NORTHWEST,47.72463,-122.35315,1963,1.0,2,131013,0,131013,K-12 School,K-12 School,131909.0,,,,,88.0,29.5,32.5,59.09999847,62.90000153,3894584.5,4290831.5,0.0,True,Error - Correct Default Data,,124.92,0.95
138,2016,SPS-District K-12,K-12 School,98133.0,5,NORTHWEST,47.7257,-122.33684,1959,1.0,1,245587,0,245587,K-12 School,K-12 School,245587.0,,,,,92.0,47.90000153,52.40000153,83.69999695,89.09999847,11765682.0,12870916.0,0.0,False,Compliant,,443.73,1.81
139,2016,NonResidential,Hotel,98133.0,5,NORTHWEST,47.72551,-122.3423,2002,1.0,3,69138,0,69138,Hotel,Hotel,70609.0,,,,,78.0,45.90000153,47.09999847,101.5999985,104.6999969,3242458.0,3323400.5,0.0,False,Compliant,,89.02,1.29
140,2016,SPS-District K-12,K-12 School,98103.0,6,LAKE UNION,47.65464,-122.34912,1991,1.0,3,66588,0,66588,K-12 School,K-12 School,66588.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Missing Data,,14.67,0.22
144,2016,NonResidential,Hotel,98104.0,7,DOWNTOWN,47.6048,-122.3368,1904,1.0,5,190980,0,190980,"Hotel, Parking",Hotel,190980.0,Parking,19051.0,,,98.0,34.09999847,34.09999847,84.0,84.0,6505995.0,6505995.0,0.0,False,Compliant,,142.39,0.75
145,2016,Nonresidential COS,Other,98111.0,7,DOWNTOWN,47.60804,-122.3367,1998,1.0,6,284100,0,284100,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,189750.0,,,,,,77.19999695,78.40000153,192.5,192.0,14641502.0,14881950.0,4311136.0,False,Compliant,,429.12,1.51
147,2016,NonResidential,Hospital,98107.0,6,BALLARD,47.66737,-122.37956,1954,4.0,5,285333,0,285333,"Hospital (General Medical & Surgical), Parking",Hospital (General Medical & Surgical),302661.0,Parking,148865.0,,,14.0,225.0,157.3000031,479.5,251.8000031,68090728.0,47602720.0,0.0,False,Compliant,,1990.5,6.98
148,2016,SPS-District K-12,K-12 School,98107.0,6,Ballard,47.6706,-122.36225,1991,1.0,2,55513,0,55513,K-12 School,K-12 School,59097.0,,,,,93.0,25.60000038,27.10000038,80.40000153,85.0,1513570.75,1598852.625,0.0,True,Error - Correct Default Data,,10.55,0.19
163,2016,Nonresidential COS,Other,98104.0,2,DOWNTOWN,47.60112,-122.32785,2006,1.0,4,61156,0,61156,"Office, Other",Other,42755.0,Office,29219.0,,,,130.1000061,132.6999969,338.2999878,337.1000061,9363374.0,9550716.0,0.0,False,Compliant,,176.75,2.89
167,2016,NonResidential,Other,98104.0,2,DOWNTOWN,47.59809,-122.32283,1910,1.0,4,72820,13820,59000,Museum,Museum,58000.0,,,,,,34.70000076,36.09999847,83.69999695,85.19999695,2010454.625,2095175.25,0.0,False,Compliant,,46.26,0.64
168,2016,NonResidential,Hotel,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62614,-122.3467,1996,1.0,4,162222,14200,148022,"Hotel, Parking",Hotel,113702.0,Parking,32692.0,,,76.0,69.90000153,70.5,150.5,151.1999969,7946961.0,8016521.0,0.0,False,Compliant,,228.4,1.41
169,2016,SPS-District K-12,K-12 School,98144.0,2,SOUTHEAST,47.57589,-122.29365,1990,1.0,4,289588,0,289588,K-12 School,K-12 School,289588.0,,,,,90.0,30.5,33.0,78.5,82.30000305,8819852.0,9542598.0,0.0,True,Error - Correct Default Data,,170.84,0.59
170,2016,NonResidential,University,98122.0,3,EAST,47.61495,-122.32177,1915,1.0,3,63330,0,63330,College/University,College/University,64820.0,,,,,,47.20000076,50.70000076,111.1999969,116.0,3059758.0,3284214.5,0.0,False,Compliant,,74.33,1.17
172,2016,Campus,University,98106.0,1,DELRIDGE,47.547,-122.35307,1970,27.0,2,441071,0,441071,College/University,College/University,483000.0,,,,,,79.30000305,85.19999695,192.8000031,202.6000061,38301744.0,41151732.0,0.0,False,Compliant,,866.23,1.96
173,2016,NonResidential,Small- and Mid-Sized Office,98115.0,4,NORTHEAST,47.67828,-122.26456,2002,1.0,2,96300,0,96300,"Data Center, Office",Office,92300.0,Data Center,4944.0,,,,167.8000031,167.3999939,476.5,471.1000061,16319835.0,16274449.0,0.0,False,Compliant,,222.02,2.31
174,2016,Nonresidential COS,Other,98134.0,2,GREATER DUWAMISH,47.59545,-122.32146,1950,1.0,1,67356,0,67356,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",68359.0,,,,,,109.4000015,118.3000031,242.6999969,252.1000061,7475577.5,8086930.5,0.0,False,Compliant,,204.08,3.03
175,2016,SPS-District K-12,K-12 School,98122.0,3,CENTRAL,47.60598,-122.30156,2008,1.0,3,254523,0,254523,K-12 School,K-12 School,254523.0,,,,,60.0,53.29999924,58.20000076,120.3000031,126.3000031,13567774.0,14810159.0,0.0,True,Error - Correct Default Data,,359.09,1.41
176,2016,SPS-District K-12,K-12 School,98118.0,2,SOUTHEAST,47.51482,-122.25864,2001,1.0,3,78804,0,78804,K-12 School,K-12 School,78804.0,,,,,92.0,31.70000076,34.0,76.90000153,79.30000305,2499140.0,2677620.75,0.0,True,Error - Correct Default Data,,56.82,0.72
177,2016,SPS-District K-12,K-12 School,98122.0,3,CENTRAL,47.61224,-122.29087,2002,1.0,3,66994,0,66994,K-12 School,K-12 School,66994.0,,,,,79.0,35.40000153,38.5,94.09999847,99.59999847,2371304.5,2579774.5,0.0,True,Error - Correct Default Data,,41.74,0.62
178,2016,SPS-District K-12,K-12 School,98118.0,2,GREATER DUWAMISH,47.52915,-122.28904,2000,1.0,3,98357,0,98357,K-12 School,K-12 School,98357.0,,,,,88.0,35.09999847,38.5,77.80000305,81.30000305,3456131.5,3783580.25,0.0,True,Error - Correct Default Data,,94.64,0.96
179,2016,NonResidential,Small- and Mid-Sized Office,98118.0,2,GREATER DUWAMISH,47.53827,-122.28406,1958,1.0,1,54765,0,54765,"Office, Other",Office,25765.0,Other,25000.0,,,,83.80000305,88.69999695,234.8999939,243.5,4253369.5,4503671.5,0.0,False,Compliant,,61.21,1.12
180,2016,NonResidential,Other,98118.0,2,GREATER DUWAMISH,47.53722,-122.284,2009,1.0,5,89821,0,89821,"Food Service, Office, Other - Lodging/Residential",Other - Lodging/Residential,46483.0,Office,37938.0,Food Service,4579.0,,21.89999962,25.0,24.60000038,27.89999962,1950092.5,2220796.5,0.0,False,Compliant,,100.46,1.12
182,2016,NonResidential,University,98119.0,7,MAGNOLIA / QUEEN ANNE,47.65147,-122.36122,1980,1.0,2,52611,0,52611,College/University,College/University,52611.0,,,,,,78.30000305,83.40000153,180.6999969,186.1000061,4116871.5,4390158.0,0.0,False,Compliant,,104.26,1.98
183,2016,NonResidential,Residence Hall,98119.0,7,MAGNOLIA / QUEEN ANNE,47.65068,-122.36331,2001,1.0,4,139600,37500,102100,Residence Hall/Dormitory,Residence Hall/Dormitory,135520.0,,,,,89.0,32.79999924,35.40000153,70.19999695,74.69999695,4448582.5,4800620.5,0.0,False,Compliant,,129.39,0.93
185,2016,SPS-District K-12,K-12 School,98125.0,5,NORTH,47.70763,-122.29453,2011,1.0,2,236758,0,236758,"K-12 School, Parking",K-12 School,238550.0,Parking,0.0,,,96.0,35.0,38.90000153,78.69999695,84.40000153,8355988.5,9287467.0,0.0,False,Compliant,,222.78,0.94
187,2016,NonResidential,Other,98122.0,3,CENTRAL,47.60462,-122.31549,1971,3.0,6,250981,0,250981,"Courthouse, Other",Other,137565.0,Courthouse,78357.0,,,,60.5,65.69999695,145.6000061,151.8000031,13071700.0,14196194.0,4336524.5,False,Compliant,,422.39,1.68
189,2016,SPS-District K-12,K-12 School,98117.0,6,NORTHWEST,47.68725,-122.35996,2002,1.0,3,62526,0,62526,K-12 School,K-12 School,62526.0,,,,,96.0,31.79999924,35.09999847,70.59999847,75.30000305,1986094.875,2192411.0,0.0,True,Error - Correct Default Data,,54.07,0.86
338,2016,NonResidential,Other,98101.0,7,DOWNTOWN,47.61598,-122.33448,2004,1.0,11,299070,68432,230638,Other,Other,250000.0,,,,,,261.2999878,264.0,530.7000122,532.2999878,65336980.0,66000296.0,0.0,False,Compliant,,2055.82,6.87
190,2016,NonResidential,Small- and Mid-Sized Office,98108.0,2,GREATER DUWAMISH,47.536,-122.31768,2007,1.0,3,64015,0,64015,"Non-Refrigerated Warehouse, Office, Other - Services",Office,30000.0,Non-Refrigerated Warehouse,15000.0,Other - Services,9015.0,21.0,60.0,62.5,165.8000031,168.3999939,3242077.75,3375016.25,0.0,False,Compliant,,49.58,0.77
194,2016,NonResidential,Retail Store,98125.0,5,NORTH,47.70759,-122.3255,1951,1.0,1,530039,0,530039,"Restaurant, Retail Store",Retail Store,505103.0,Restaurant,24936.0,,,98.0,52.29999924,54.29999924,118.9000015,121.0,27717034.0,28763498.0,0.0,False,Compliant,,723.47,1.36
195,2016,NonResidential,Other,98125.0,5,NORTH,47.7066,-122.321,1964,1.0,3,54224,0,54224,Other/Specialty Hospital,Other/Specialty Hospital,47012.0,,,,,,154.5,163.1000061,311.0,321.0,7265178.0,7668810.0,0.0,False,Compliant,,231.53,4.27
197,2016,NonResidential,Retail Store,98125.0,5,NORTH,47.70619,-122.32586,1965,1.0,4,124342,0,124342,Retail Store,Retail Store,122000.0,,,,,76.0,71.90000153,71.59999847,223.6999969,222.1000061,8765978.0,8729918.0,0.0,False,Compliant,,66.3,0.53
198,2016,NonResidential,Hospital,98105.0,4,NORTHEAST,47.66231,-122.28146,1953,6.0,10,879000,0,879000,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),879000.0,,,,,10.0,288.7999878,293.2000122,578.2000122,576.5999756,253832464.0,257764208.0,0.0,False,Compliant,,8145.52,9.27
200,2016,NonResidential,Other,98133.0,5,NORTHWEST,47.70956,-122.3345,1996,1.0,3,55442,0,55442,"Financial Office, Medical Office, Parking",Financial Office,28636.0,Parking,15385.0,Medical Office,8644.0,72.0,85.59999847,88.90000153,194.1000061,197.6000061,3191228.25,3313397.0,0.0,False,Compliant,,83.7,1.51
205,2016,SPS-District K-12,K-12 School,98117.0,6,BALLARD,47.67661,-122.37489,1999,1.0,2,242795,0,242795,K-12 School,K-12 School,242795.0,,,,,80.0,37.70000076,40.0,107.3000031,112.3000031,9157150.0,9708318.0,0.0,True,Error - Correct Default Data,,123.71,0.51
209,2016,NonResidential,Self-Storage Facility,98122.0,3,EAST,47.61233,-122.3171,1910,1.0,5,84870,0,84870,Self-Storage Facility,Self-Storage Facility,85521.0,,,,,,16.20000076,18.89999962,28.79999924,31.70000076,1381590.125,1617801.25,0.0,False,Compliant,,51.11,0.6
211,2016,Campus,University,98103.0,5,NORTHWEST,47.69936,-122.33401,1970,11.0,2,694072,111625,582447,College/University,College/University,667335.0,,,,,,53.79999924,56.09999847,161.1999969,167.0,35891484.0,37410800.0,0.0,False,Compliant,,362.82,0.52
212,2016,SPS-District K-12,K-12 School,98118.0,2,SOUTHEAST,47.54632,-122.28198,1952,1.0,2,173185,0,173185,K-12 School,K-12 School,173185.0,,,,,79.0,35.40000153,40.59999847,58.90000153,64.90000153,6127771.5,7034167.5,0.0,True,Error - Correct Default Data,,242.36,1.4
214,2016,SPS-District K-12,K-12 School,98106.0,1,DELRIDGE,47.54862,-122.36214,1963,1.0,1,145341,0,145341,K-12 School,K-12 School,139069.0,,,,,75.0,39.5,45.59999847,69.5,77.19999695,5499097.0,6337972.0,0.0,True,Error - Correct Default Data,,206.01,1.42
215,2016,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,47.55152,-122.31869,1904,1.0,4,114297,0,114297,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,114297.0,,,,,61.0,18.39999962,21.10000038,36.0,39.70000076,2100097.75,2415462.5,0.0,False,Compliant,,69.44,0.61
216,2016,SPS-District K-12,K-12 School,98118.0,2,SOUTHEAST,47.52407,-122.26586,1960,1.0,2,184125,0,184125,K-12 School,K-12 School,184125.0,,,,,86.0,47.79999924,54.70000076,84.19999695,92.30000305,8800292.0,10067991.0,0.0,True,Error - Correct Default Data,,328.97,1.79
217,2016,SPS-District K-12,K-12 School,98117.0,6,BALLARD,47.69675,-122.3776,1959,1.0,1,160270,0,160270,K-12 School,K-12 School,160270.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Missing Data,,229.38,1.43
220,2016,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.55901,-122.33328,1937,1.0,1,234144,0,234144,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,234144.0,,,,,87.0,28.79999924,33.59999847,42.0,47.09999847,6744317.0,7874958.5,0.0,False,Compliant,,297.43,1.27
223,2016,NonResidential,Retail Store,98126.0,1,DELRIDGE,47.52254,-122.36627,1966,1.0,1,64984,0,64984,Retail Store,Retail Store,65425.0,,,,,72.0,45.0,46.09999847,130.6999969,130.6999969,2944296.25,3016373.5,0.0,False,Compliant,,35.78,0.55
224,2016,NonResidential,Retail Store,98126.0,1,DELRIDGE,47.52254,-122.36627,1965,1.0,1,67745,0,67745,Retail Store,Retail Store,67782.0,,,,,37.0,136.1999969,141.5,223.8999939,227.3000031,9230223.0,9589728.0,0.0,False,Compliant,,369.14,5.45
225,2016,SPS-District K-12,K-12 School,98126.0,1,DELRIDGE,47.52915,-122.36511,2010,1.0,2,367884,0,367884,K-12 School,K-12 School,367884.0,,,,,97.0,33.29999924,36.09999847,81.59999847,85.90000153,12265516.0,13279344.0,0.0,False,Compliant,,272.85,0.74
226,2016,SPS-District K-12,K-12 School,98126.0,1,DELRIDGE,47.51778,-122.37074,1958,1.0,1,46797,0,46797,K-12 School,K-12 School,46797.0,,,,,86.0,44.40000153,50.90000153,82.19999695,91.5,2075891.0,2380144.5,0.0,True,Error - Correct Default Data,,73.47,1.57
227,2016,SPS-District K-12,K-12 School,98144.0,3,CENTRAL,47.59796,-122.30415,1963,1.0,3,136188,0,136188,K-12 School,K-12 School,136188.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Missing Data,,170.9,1.25
228,2016,NonResidential,Other,98117.0,6,BALLARD,47.67767,-122.39631,1973,1.0,3,56000,0,56000,Other,Other,56000.0,,,,,,33.09999847,37.29999924,66.19999695,70.69999695,1851260.5,2088978.125,0.0,False,Compliant,,59.34,1.06
229,2016,SPS-District K-12,K-12 School,98118.0,2,SOUTHEAST,47.54174,-122.27691,2004,1.0,2,67371,0,67371,K-12 School,K-12 School,67371.0,,,,,92.0,31.60000038,33.59999847,78.0,80.09999847,2128459.0,2260359.75,0.0,True,Error - Correct Default Data,,46.36,0.69
230,2016,NonResidential,Self-Storage Facility,98126.0,1,SOUTHWEST,47.54508,-122.37737,1969,1.0,2,52088,0,52088,Self-Storage Facility,Self-Storage Facility,52088.0,,,,,,26.39999962,30.29999924,48.79999924,53.70000076,1377519.5,1576122.875,0.0,False,Compliant,,48.99,0.94
231,2016,SPS-District K-12,K-12 School,98103.0,4,LAKE UNION,47.65708,-122.33803,2010,1.0,3,127776,0,127776,K-12 School,K-12 School,127776.0,,,,,75.0,37.20000076,39.09999847,100.0,103.5,4748137.0,4998584.5,0.0,True,Error - Correct Default Data,,80.08,0.63
232,2016,NonResidential,Hotel,98109.0,3,LAKE UNION,47.62972,-122.32906,1998,1.0,5,123920,30000,93920,"Hotel, Parking, Swimming Pool",Hotel,123920.0,Parking,30000.0,Swimming Pool,0.0,79.0,75.59999847,78.09999847,148.1999969,152.1999969,9373179.0,9676783.0,0.0,False,Compliant,,309.6,2.5
233,2016,Nonresidential COS,Other,98109.0,3,LAKE UNION,47.62759,-122.33661,1900,1.0,1,50000,0,50000,Museum,Museum,43000.0,,,,,,175.6000061,184.6999969,368.8999939,373.7000122,7548807.0,7942537.5,0.0,False,Compliant,,225.69,4.51
234,2016,Nonresidential COS,Warehouse,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62591,-122.34084,1926,1.0,2,50292,0,50292,"Non-Refrigerated Warehouse, Office, Other - Services, Residence Hall/Dormitory",Non-Refrigerated Warehouse,42345.0,Residence Hall/Dormitory,5000.0,Office,4730.0,,8.0,8.0,25.10000038,25.10000038,430473.6875,430473.6875,0.0,False,Compliant,,3.0,0.06
235,2016,NonResidential,Hotel,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62782,-122.34045,1998,1.0,7,207656,54341,153315,Hotel,Hotel,141591.0,,,,,76.0,78.90000153,83.0,164.5,171.3999939,11171988.0,11754087.0,0.0,False,Compliant,,338.16,1.63
237,2016,SPS-District K-12,K-12 School,98117.0,6,BALLARD,47.68359,-122.37308,1999,1.0,2,67235,0,67235,K-12 School,K-12 School,67235.0,,,,,89.0,34.0,36.29999924,84.30000305,86.80000305,2284133.75,2443194.0,0.0,True,Error - Correct Default Data,,49.12,0.73
238,2016,Nonresidential COS,Small- and Mid-Sized Office,98103.0,5,NORTHWEST,47.70044,-122.34136,1957,1.0,2,91130,0,91130,"Data Center, Distribution Center, Office, Other, Parking",Office,57968.0,Distribution Center,32881.0,Parking,11850.0,,100.5,106.0999985,262.7000122,272.2000122,9472358.0,10005492.0,0.0,False,Compliant,,175.77,1.93
239,2016,SPS-District K-12,K-12 School,98136.0,1,SOUTHWEST,47.54025,-122.3885,1991,1.0,3,58118,0,58118,K-12 School,K-12 School,59014.0,,,,,97.0,23.79999924,25.70000076,66.09999847,69.59999847,1407277.25,1519074.75,0.0,True,Error - Correct Default Data,,21.29,0.37
241,2016,NonResidential,Hotel,98133.0,5,NORTHWEST,47.70916,-122.33216,1968,1.0,4,64893,0,64893,Hotel,Hotel,64893.0,,,,,70.0,95.5,95.69999695,184.6999969,185.3999939,6197825.0,6211749.5,0.0,False,Compliant,,208.26,3.21
242,2016,SPS-District K-12,K-12 School,98115.0,5,NORTH,47.69823,-122.32126,1989,1.0,2,52792,0,52792,K-12 School,K-12 School,55480.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Missing Data,,0.0,0.0
243,2016,SPS-District K-12,K-12 School,98108.0,2,GREATER DUWAMISH,47.53809,-122.29591,1925,1.0,1,70762,0,70762,K-12 School,K-12 School,70762.0,,,,,87.0,51.0,58.5,68.0,76.5,3606416.0,4138032.75,0.0,True,Error - Correct Default Data,,168.88,2.39
244,2016,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,47.60105,-122.33518,1900,1.0,3,44558,0,44558,"Office, Restaurant, Self-Storage Facility",Office,34416.0,Self-Storage Facility,7672.0,Restaurant,2470.0,78.0,37.59999847,38.59999847,101.3000031,103.6999969,1677002.25,1722053.0,0.0,False,Compliant,,28.27,0.63
245,2016,NonResidential,Other,98134.0,2,GREATER DUWAMISH,47.59544,-122.33159,1999,1.0,6,1585960,327680,1258280,"Other - Entertainment/Public Assembly, Parking",Other - Entertainment/Public Assembly,1585960.0,Parking,0.0,,,,37.70000076,39.20000076,104.6999969,106.3000031,59757440.0,62160304.0,0.0,False,Compliant,,892.63,0.56
247,2016,Nonresidential COS,Distribution Center,98134.0,2,GREATER DUWAMISH,47.57199,-122.32811,1924,1.0,2,179161,0,179161,"Data Center, Distribution Center, Office, Other",Distribution Center,117476.0,Office,37321.0,Other,25543.0,,52.20000076,56.29999924,156.3000031,167.6000061,9436408.0,10168523.0,0.0,False,Compliant,,96.43,0.54
248,2016,Nonresidential COS,Warehouse,98134.0,2,GREATER DUWAMISH,47.57199,-122.32811,1965,1.0,2,58640,0,58640,"Non-Refrigerated Warehouse, Office, Other, Other - Services",Non-Refrigerated Warehouse,40831.0,Other - Services,16735.0,Office,11533.0,,55.90000153,61.5,175.3999939,193.1999969,3928695.25,4327563.5,0.0,False,Compliant,,27.39,0.47
249,2016,NonResidential,Other,98134.0,2,GREATER DUWAMISH,47.59085,-122.33354,1999,1.0,3,1172127,0,1172127,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,1172127.0,,,,,,50.09999847,49.0,125.0999985,121.4000015,58761304.0,57406988.0,0.0,False,Compliant,,1246.55,1.06
250,2016,NonResidential,Hotel,98134.0,2,GREATER DUWAMISH,47.59269,-122.33372,2005,1.0,9,168449,14567,153882,"Food Service, Hotel, Parking",Hotel,135006.0,Parking,20600.0,Food Service,9216.0,64.0,88.19999695,89.19999695,183.0,182.6999969,12726789.0,12871628.0,0.0,False,Compliant,,388.37,2.31
257,2016,NonResidential,Warehouse,98134.0,1,GREATER DUWAMISH,47.57507,-122.35747,1916,0.0,4,79600,0,79600,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,79600.0,,,,,34.0,30.29999924,30.29999924,95.09999847,95.09999847,2411402.25,2411402.25,0.0,False,Compliant,,16.81,0.21
260,2016,SPS-District K-12,K-12 School,98103.0,4,LAKE UNION,47.65996,-122.33962,1997,1.0,4,241066,0,241066,K-12 School,K-12 School,241066.0,,,,,79.0,32.29999924,36.90000153,60.79999924,66.19999695,7791957.0,8886716.0,0.0,True,Error - Correct Default Data,,270.97,1.12
261,2016,Campus,Large Office,98108.0,1,GREATER DUWAMISH,47.52429,-122.31234,1980,14.0,2,334368,31874,302494,"Laboratory, Non-Refrigerated Warehouse, Office, Other - Utility",Office,240984.0,Laboratory,72963.0,Other - Utility,16766.0,,159.8999939,161.8999939,451.2000122,453.2999878,53466684.0,54136068.0,0.0,False,Compliant,,748.55,2.24
263,2016,NonResidential,Other,98125.0,5,NORTH,47.70281,-122.32532,2008,1.0,6,419848,335109,84739,"Fast Food Restaurant, Medical Office, Movie Theater, Parking, Retail Store",Parking,335109.0,Movie Theater,65000.0,Medical Office,13567.0,,107.8000031,109.0,285.7000122,285.1000061,9134963.0,9238992.0,0.0,False,Compliant,,162.41,0.39
264,2016,NonResidential,Mixed Use Property,98119.0,7,MAGNOLIA / QUEEN ANNE,47.6239,-122.35756,2002,1.0,4,110785,0,110785,"Financial Office, Multifamily Housing, Parking, Retail Store, Supermarket/Grocery Store",Multifamily Housing,58563.0,Supermarket/Grocery Store,48520.0,Parking,29839.0,,95.30000305,98.09999847,291.3999939,299.0,10557910.0,10864032.0,0.0,False,Compliant,,92.91,0.84
265,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98121.0,7,DOWNTOWN,47.61316,-122.34153,2003,1.0,7,116947,0,116947,"Multifamily Housing, Office, Other - Lodging/Residential, Retail Store",Multifamily Housing,81740.0,Office,27403.0,Other - Lodging/Residential,12851.0,,79.90000153,83.09999847,175.3999939,178.8000031,10040121.0,10442680.0,0.0,False,Compliant,,279.35,2.39
267,2016,NonResidential,Hotel,98101.0,7,DOWNTOWN,47.61275,-122.3333,1999,1.0,0,934292,0,934292,"Hotel, Other, Parking, Restaurant, Retail Store",Hotel,495536.0,Parking,438756.0,Restaurant,49700.0,,117.9000015,120.5,272.8999939,278.2000122,65047284.0,66502836.0,0.0,False,Compliant,,1638.46,1.75
268,2016,NonResidential,Hospital,98122.0,3,CENTRAL,47.60705,-122.30966,1990,6.0,5,597519,0,597519,"Hospital (General Medical & Surgical), Parking",Hospital (General Medical & Surgical),601615.0,Parking,48607.0,,,34.0,238.3999939,244.8000031,454.3999939,459.2000122,143423024.0,147299056.0,0.0,False,Compliant,,4906.33,8.21
